Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Expenditure Code,Payment Date,Supplier Name,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-09-13,204302,TOPLINE ELECTRONICS LTD,3632766,-285,Part credit Trans 3631497 Inv 64153
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-09-13,204302,TOPLINE ELECTRONICS LTD,3632766,-190,Part credit Trans 3631497 Inv 64153
Harrogate Borough Council,Employees,R,Economy & Culture,Planning Overheads,19,Temporary Staff,2021-09-15,204317,TRAVAIL EMPLOYMENT GROUP LTD,3634898,477,Temporary Staff
Harrogate Borough Council,Employees,R,Economy & Culture,Planning Overheads,19,Temporary Staff,2021-09-08,204317,TRAVAIL EMPLOYMENT GROUP LTD,3634553,588.3,Temporary Staff
Harrogate Borough Council,Employees,R,Economy & Culture,Planning Overheads,19,Temporary Staff,2021-09-20,204317,TRAVAIL EMPLOYMENT GROUP LTD,3635148,588.3,Temporary Staff
Harrogate Borough Council,Employees,R,Economy & Culture,Planning Overheads,19,Temporary Staff,2021-09-27,204317,TRAVAIL EMPLOYMENT GROUP LTD,3635593,588.3,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,19,Temporary Staff,2021-09-15,204317,TRAVAIL EMPLOYMENT GROUP LTD,3634927,811.19,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,19,Temporary Staff,2021-09-08,204317,TRAVAIL EMPLOYMENT GROUP LTD,3634555,1543.96,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,19,Temporary Staff,2021-09-06,204317,TRAVAIL EMPLOYMENT GROUP LTD,3634240,1697.07,Temporary Staff
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Balance Sheet,D83,Insurance Provision,2021-09-15,207562,TRAVELERS INSURANCE CO LTD,3634965,4250.00,PQ PL1053
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634299,210.59,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634300,214.57,
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-15,204321,TRAVIS PERKINS,3634871,214.68,VAN STOCK
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-15,204321,TRAVIS PERKINS,3634880,226.07,VAN STOCK
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-15,204321,TRAVIS PERKINS,3634872,229.9,VAN STOCK
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-15,204321,TRAVIS PERKINS,3634877,230.13,VAN STOCK
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-15,204321,TRAVIS PERKINS,3634855,230.99,VAN STOCK
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634320,239.43,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634305,251.49,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-08,204321,TRAVIS PERKINS,3634614,255.19,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-13,204321,TRAVIS PERKINS,3634610,1.39,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-13,204321,TRAVIS PERKINS,3634610,25.5,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-13,204321,TRAVIS PERKINS,3634610,240,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-06,204321,TRAVIS PERKINS,3634311,40.8,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-06,204321,TRAVIS PERKINS,3634311,297,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634297,347.59,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634304,372.29,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634303,385.78,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-15,204321,TRAVIS PERKINS,3634845,411.39,VAN STOCK
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-29,204321,TRAVIS PERKINS,3635935,447.28,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-29,204321,TRAVIS PERKINS,3635934,449.06,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634295,492.58,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-15,204321,TRAVIS PERKINS,3634860,554,VAN STOCK
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3633399,607.62,CIVIC CENTRE
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634169,658.31,VOIDS ACCOUNT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634166,729.25,IHMT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634170,102,NEW BUILD ACCOUNT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634170,680,NEW BUILD ACCOUNT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634174,872.95,DAY TO DAY 5776
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634165,967.52,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634173,6582.78,VOIDS ACCOUNT
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,201,Materials,2021-09-01,204321,TRAVIS PERKINS,3634175,8602.49,DAY TO DAY 5776
Harrogate Borough Council,Supplies and Services,R,Community,Parks & Street Cleansing,171,Equipment,2021-09-27,214868,TUDOR ENVIRONMENTAL,3635194,344.05,
Harrogate Borough Council,Supplies and Services,R,Community,Parks & Street Cleansing,171,Equipment,2021-09-27,214868,TUDOR ENVIRONMENTAL,3635725,790.4,Equipment
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,176,Purchase of Bulk Containers,2021-09-20,204362,UK CONTAINER MAINTENANCE LTD,3635196,250,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,176,Purchase of Bulk Containers,2021-09-20,204362,UK CONTAINER MAINTENANCE LTD,3635196,500,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,176,Purchase of Bulk Containers,2021-09-20,204362,UK CONTAINER MAINTENANCE LTD,3635196,2530.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,72,Planned Maintenance,2021-09-15,217943,VANMAN REMOVALS,3634808,375,Planned Maintenance
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,72,Planned Maintenance,2021-09-20,217943,VANMAN REMOVALS,3634809,375,Planned Maintenance
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-22,215737,VIRGIN MEDIA BUSINESS,3635259,799.71,885051801
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,1.75,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,9.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,11.32,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,12.66,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,19.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,19.82,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,20.12,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,20.36,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,20.53,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,22.08,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,22.9,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,29.7,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,29.7,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,29.7,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,29.7,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,29.7,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,29.79,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,30.48,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,32.98,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,36.36,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,39.6,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,39.71,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,39.72,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,39.74,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,39.87,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,49.51,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,69.7,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,81.8,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,97.83,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,109.36,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,137.5,929033
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-09-08,203101,VIRGIN MEDIA PAYMENTS LTD,3634665,267.8,929033
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,440,Miscellaneous Expenditure,2021-09-20,227509,VIVEDIA LTD T/A OBITUS,3635019,2192.00,webcast
Harrogate Borough Council,Employees,R,Community,Homelessness,19,Temporary Staff,2021-09-22,226901,VIVID RESOURCING LIMITED,3634937,432,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Homelessness,19,Temporary Staff,2021-09-13,226901,VIVID RESOURCING LIMITED,3634494,904.5,Temporary Staff
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,19,Temporary Staff,2021-09-15,226901,VIVID RESOURCING LIMITED,3634933,1364.75,Temporary Staff
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,19,Temporary Staff,2021-09-29,226901,VIVID RESOURCING LIMITED,3635826,1591.00,Temporary Staff
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,19,Temporary Staff,2021-09-27,226901,VIVID RESOURCING LIMITED,3635686,1879.75,Temporary Staff
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,19,Temporary Staff,2021-09-08,226901,VIVID RESOURCING LIMITED,3634492,1931.25,Temporary Staff
Harrogate Borough Council,Employees,R,Economy & Culture,Development Control,19,Temporary Staff,2021-09-22,226901,VIVID RESOURCING LIMITED,3635304,1931.25,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Homelessness,19,Temporary Staff,2021-09-01,226901,VIVID RESOURCING LIMITED,3634278,2025.00,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Homelessness,19,Temporary Staff,2021-09-15,226901,VIVID RESOURCING LIMITED,3634936,5989.41,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2021-09-27,203442,VOLMARY LTD,3635586,1093.07,
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,87,Payments to Ext Contractors,2021-09-01,204918,WALTER HARTLEY LTD,1792951,645,354798/1
Harrogate Borough Council,Premises,R,Economy & Culture,M&E Services,73,Electrical Repairs & Maint,2021-09-27,227606,WB POWER SERVICES LTD,3635690,1185.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Management Client,274,Agents Fees,2021-09-08,204524,WBW SURVEYORS LTD,3632923,1550.00,Agents Fees
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,433,Other Supplies & Services,2021-09-27,204485,WEIGHTMANS LLP,3635253,4122.50,Professional services  1 4 July 2021 until 04 August 2021
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2021-09-29,204700,WESTMINSTER CONTROLS LTD,3635823,250,
